itemId,Nama Barang,Harga,Terjual,Review,Rating
1210792679,Consina Sandal Anak Outdoor Gunung Hiking Camping Drawan | Super Light Nyaman,96000,0,84,4.892857142857143
6193706824,Consina Travel Pants Celana Pendek Gunung Outdoor Travel Hiking Quickdry Cepat Kering,145000,0,24,4.666666666666667
7672084664,CONSINA PULES BANTAL CAMPING OUTBOUND DACRON RINGAN,165000,0,5,5.0
4985920656,Consina Monterosa Celana Panjang Wanita,345000,0,5,4.2
2034522721,Consina Ravello Celana Pendek Gunung Outdoor Hiking Travelling Quickdry Kuat Mudah Kering,145000,0,206,4.645631067961165
8308968426,Consina Run Day 01 Celana Pendek Olahraga Lari Quickdry | Outdoor Fitness Running,145000,0,,
8190680631,CONSINA COOKING SET CAMPING SY-200,150000,0,2,4.5
3906988388,Consina Dompet Pengaman DC 013,99000,0,,
4245790513,Consina Light Wallet 03,97500,0,30,4.666666666666667
8066438596,CONSINA SLING MOUNT TUNDRA SENDAL GUNUNG,215000,0,3,5.0
8179526651,CONSINA PORTO RANSEL LAPTOP TRAVEL 22L,395000,0,1,5.0
7442166526,CONSINA FIELD OF VIEW RANSEL BACKPACK OUTDOOR TRAVEL LAPTOP 14INCH OFFICE SCHOOL,425000,0,5,4.6
387495061,Consina Sepu Slingbag,150000,0,126,4.603174603174603
6536134200,Consina Kaos Wanita Reglan Lengan Pendek Type 78 Premium Cotton,105000,0,8,5.0
7388668869,Consina Padar Island Tas Bahu Sling Bag Selempang Travel Outdoor | Fit In Gadgets Compact Camera,175000,0,24,4.958333333333333
630422312,Consina Mojave Kemeja Outdoor Gunung Office Quickdry Cepat Kering,247500,0,573,4.890052356020942
6083888751,Consina S-Biner 4 Carabiner Multifungsi,40000,0,13,5.0
416732970,Consina Egg Holder Penyimpan Telur 6pcs | Masak Outdoor Camping Hiking,65000,0,42,4.880952380952381
1662822004,Kursi Lipat Outdoor Camping Kazbek National Geography Original Licensed | Super Light Durable,95000,0,8,5.0
655570284,Consina Dompet Pengaman DC 017,79000,72 sold,28,4.678571428571429
7236552772,Consina Rocky Tas Slempang Tas Pinggang,175000,0,30,4.933333333333334
4245862480,Consina Light Wallet 04,97500,0,,
7721766350,CONSINA COOKING SET CAMPING 3 IN 1,217800,0,40,4.725
5777246055,Consina LEITISVATN Large 0.5 Tas Slempang Tas Pinggang,215000,0,6,5.0
1168498656,Masker 01 Non Medis Two Layer,15000,0,126,4.809523809523809
7342560773,Consina Komodo Island Tas Slempang Pria/Wanita,145000,0,13,4.923076923076923
653384533,Consina Silicone Bowl 300ml Mangkuk LIpat Portable Outdoor Camping Hiking Gunung,95000,0,53,4.811320754716981
7456122297,CONSINA SANGALLA TAS PINGGANG SELEMPANG,145000,0,8,5.0
650772465,Consina Spirit Burner Alat Masak Kompor Spiritus | Camping Outdoor Gunung Hiking,195000,0,31,4.935483870967742
5777140832,Consina LEITISVATN Medium 0.4 Tas Slempang Tas pinggang,195000,0,14,4.4375
846820352,Consina Glen Etive Jaket Gunung Pria/Wanita,375000,0,12,4.6923076923076925
8262156165,CONSINA BP-6436 KACAMATA CAMO SUNGGALES POLARIZED,272250,0,1,5.0
7697642973,Consina Medellin Tas Selempang Travel Pria/Wanita,173250,0,12,4.916666666666667
8281260060,CONSINA KETTLE 0.8L TEKO KETEL TEAPOT CAMPING,125000,0,,
8184088496,Consina Vestland Ransel Sekolah Travel 26L,395000,0,1,5.0
5995892207,Consina Ultra Series 01 Women series,150000,0,16,4.9375
173457039,Consina Running Vest Rompi Lari Trail Run Running Hiking Outdoor Gunung,175000,0,,
7363442604,Consina TOM Snap Bent Gate Carabiner | Karabiner Alat Panjat Tebing Outdoor Rescue Climbing Safety,118800,0,1,5.0
5600022213,Consina Seville Tas Slempang Pria/Wanita,275000,0,23,4.869565217391305
8309040004,Consina Cosco Tas Selempang Travel Kamera | Sling Bag Outdoor Urban,245000,0,,
5995972028,Consina Ultra Series 04 Women series,170000,0,9,5.0
8253548201,Consina Cadence Running Vest Rompi Lari Hydropack | Outdoor Gunung Trail Run Hiking Bike | Water Bladder In,272250,0,1,5.0
5050864798,Duffle Bag Journey,375000,0,25,4.961538461538462
8184114537,CONSINA SMART POUCH TAS SELEMPANG DOMPET TRAVEL,225000,0,2,5.0
7934750139,Consina Bamba Wash Bag Travel Pouch,135000,0,1,5.0
7053436039,Consina Cleveland SweaterJaket Hoodie Pria/wanita,295000,0,5,4.6
8262116671,CONSINA BP-6036 KACAMATA CAMO SUNGGALES POLARIZED,375000,0,,
7363558623,Consina Alumunium Hook Carabiner Climbing Safety,108000,0,8,5.0
6771810270,Consina Jaket Hampton Jaket Harian Jaket Motor,375000,0,1,5.0
7041140627,Consina Jaket Caldiera Jaket Harian Jaket Motor Pria/wanita,371250,0,11,4.909090909090909
339220605,Consina Scream Tas Ransel 20L No Raincover,275000,0,211,4.736607142857143
7689538399,CONSINA T-SHIRT 147 KAOS OUTDOOR,135000,0,18,4.5
5343784483,Consina FLY 20 Tas Ransel Laptop Travel 14inch 3 in 1 Tiga Tas Satu Harga,295000,0,31,4.72093023255814
7085426364,Consina Jaket Bavaria Waterproof Pria/Wanita Duratex,391050,0,72,4.916666666666667
4245700756,Consina Light Wallet 02,97500,0,20,4.4
8124720786,Consina Light Wallet 103 Dompet,120000,0,1,5.0
8186352857,Consina Sanctuary Peak Waterproof Jaket Gunung Travelling Pria/Wanita,549450,0,6,4.5
8081628771,CONSINA ALASKA JAKET URBAN TRAVELLING,391050,0,8,5.0
7543624677,Consina Fremont Jaket Harian Urban Outdoor Travelling Premium Softshell,445000,0,,
7730804327,CONSINA OTAGO JAKET URBAN TRAVEL,475000,0,1,3.0
8259798554,CONSINA HERITAGE JAKET OUTDOOR BLACK URBAN TRAVEL LIGHT,325000,0,,
368193096,Consina Gocta Tas Ransel Gunung Outdoor Travel Backpack Include Raincover,385000,0,798,4.765664160401003
6091292821,Consina Jaket Parka Legion Harrington,385000,0,22,4.954545454545454
8234600050,Consina Men's T-shirt Type 155 Lengan Pendek Premium Cotton,110000,0,10,5.0
7319370537,Consina Jaket Manaslu Waterproof Jaket Gunung Travelling Pria/Wanita,436800,0,32,4.9375
8225990081,CONSINA HERITAGE JAKET OUTDOOR BLACK URBAN TRAVEL LIGHT,325000,0,,
7911268307,Consina WinterPark Waterproof Jaket Gunung Travelling Pria/Wanita,436500,0,4,5.0
6260328819,Consina Expedition Softshell Jaket Gunung Pria/Wanita,695000,0,7,5.0
8234590016,Consina Men's T-shirt Type 157 Lengan Panjang Premium Cotton,125000,0,5,5.0
7953438529,Consina Alpamayo Waterproof Jaket Gunung Travelling Pria/Wanita,465000,0,2,4.5
556820184,Consina Moscva Jaket Harian Jaket Army wind breaker,375000,0,77,4.8441558441558445
7669154360,CONSINA WELLINGTON JAKET URBAN TRAVEL,395000,0,9,4.888888888888889
1513212726,Consina Rain Wolf Jaket Running,495000,0,9,4.894736842105263
424435257,Consina T-Rex Tas Ransel,425000,0,101,4.841584158415841
711858232,Consina Jaket Pria/Wanita Touring Master/Jaket Touring,685000,0,3,4.875
8181340068,Consina Watch 1310Jam Tangan Gunung Pria/Wanita Outdoor,391050,0,1,5.0
8280468803,Consina Skardu Sepatu Gunung Hiking Shoes | Trail Running Outdoor Trekking,1050000,0,,
7095674989,Consina Naica Jaket Harian Pria/wanita,495000,0,12,5.0
8275412309,Consina Naska Rompi Flannel Outdoor Urban Lapangan | Dapat Dipakai Bolak Balik,395000,0,,
934498721,Consina Storm-Breaker Raincoat Unisex  Waterproof,675000,0,68,4.867647058823529
7029282751,Consina Jaket Ukraine Jaket Harian Jaket Motor Pria/wanita,475000,0,2,5.0
4245972820,Consina Light Wallet 05,97500,0,,
679564128,Consina Grand Canyon Tas Ransel Hiking Rain Cover,425000,0,23,4.695652173913044
5967458367,Consina Brandberg Meja Lipat Outdoor Camping NG,300000,0,6,4.666666666666667
